Data,Cidade,UF,Vendedor,Salario,Veículo,Preço
2020-11-27,Campinas,SP,Lucas Fernandes,1800,Logan,56596
2020-11-27,Campinas,SP,Lucas Fernandes,1800,Pálio,43695
2020-11-27,Campinas,SP,Lucas Fernandes,1800,Ka,32579
2020-11-27,Campinas,SP,Lucas Fernandes,1800,Pálio,33085
2020-11-24,Campinas,SP,Lucas Fernandes,1800,Cruze,11935
2020-11-24,Campinas,SP,Lucas Fernandes,1800,Fiesta,37137
2020-11-24,Campinas,SP,Lucas Fernandes,1800,Ka,30691
2020-11-24,Campinas,SP,Lucas Fernandes,1800,Pálio,44195
2020-11-24,Campinas,SP,Lucas Fernandes,1800,Polo,23499
2020-11-24,Campinas,SP,Lucas Fernandes,1800,Corola,18314
2020-11-24,Campinas,SP,Lucas Fernandes,1800,Uno,28205
2020-11-24,Campinas,SP,Lucas Fernandes,1800,Uno,17745
2020-11-08,Campinas,SP,Lucas Fernandes,1800,Ka,28816
2020-11-08,Campinas,SP,Lucas Fernandes,1800,Pálio,19596
2020-11-08,Campinas,SP,Lucas Fernandes,1800,Ka,30531
2020-11-09,Campinas,SP,Lucas Fernandes,1800,Civic,21994
2020-11-09,Campinas,SP,Lucas Fernandes,1800,Gol,25739
2020-11-18,Campinas,SP,Lucas Fernandes,1800,Gol,46027
2020-11-18,Campinas,SP,Lucas Fernandes,1800,Logan,51136
2020-11-18,Campinas,SP,Lucas Fernandes,1800,Civic,37764
2020-11-18,Campinas,SP,Lucas Fernandes,1800,EcoSport,59860
2020-11-12,Campinas,SP,Lucas Fernandes,1800,Polo,12857
2020-11-12,Campinas,SP,Lucas Fernandes,1800,Ka,28405
2020-11-12,Campinas,SP,Lucas Fernandes,1800,Gol,50239
2020-11-12,Campinas,SP,Lucas Fernandes,1800,Corola,18480
2020-11-12,Campinas,SP,Lucas Fernandes,1800,Uno,10795
2020-11-12,Campinas,SP,Lucas Fernandes,1800,EcoSport,42697
2020-01-23,Campinas,SP,Fabrício da Silva,2250,Gol,24440
2020-01-23,Campinas,SP,Fabrício da Silva,2250,Civic,43188
2020-01-23,Campinas,SP,Fabrício da Silva,2250,EcoSport,43204
2020-01-23,Campinas,SP,Fabrício da Silva,2250,Logan,29117
2020-01-23,Campinas,SP,Fabrício da Silva,2250,Ka,27878
2020-01-23,Campinas,SP,Fabrício da Silva,2250,Logan,35826
2020-01-23,Campinas,SP,Fabrício da Silva,2250,Pálio,27989
2020-01-02,Campinas,SP,Fabrício da Silva,2250,Logan,38413
2020-01-02,Campinas,SP,Fabrício da Silva,2250,EcoSport,34937
2020-01-02,Campinas,SP,Fabrício da Silva,2250,Logan,38826
2020-01-20,Campinas,SP,Fabrício da Silva,2250,Ka,32924
2-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Logan,28553
2-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Corola,13076
2-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Cruze,41790
2-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Ka,23789
2-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Gol,37084
2-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Fiesta,15685
2-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Logan,59106
2-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Cruze,35313
2-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Gol,58044
2-Fev-2020,Campinas,SP,Fabrício da Silva,2250,EcoSport,39915
21-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Pálio,19160
21-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Pálio,13654
21-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Gol,26115
21-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Uno,25420
21-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Cruze,13215
21-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Ka,36560
21-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Pálio,14872
21-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Polo,55397
23-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Fiesta,35473
23-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Logan,59017
23-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Gol,41049
23-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Fiesta,45688
23-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Fiesta,42063
23-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Uno,40310
23-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Uno,41565
23-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Civic,34275
23-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Pálio,28215
23-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Uno,53202
18-Fev-2020,Campinas,SP,Fabrício da Silva,2250,EcoSport,41409
18-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Corola,23899
18-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Civic,46742
18-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Fiesta,56945
18-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Civic,24583
18-Fev-2020,Campinas,SP,Fabrício da Silva,2250,EcoSport,56362
18-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Gol,20434
25-Fev-2020,Campinas,SP,Fabrício da Silva,2250,EcoSport,45149
25-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Logan,11375
25-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Pálio,49918
25-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Ka,30641
25-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Fiesta,34532
25-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Corola,16287
25-Fev-2020,Campinas,SP,Fabrício da Silva,2250,EcoSport,17714
25-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Polo,39156
24-Fev-2020,Campinas,SP,Fabrício da Silva,2250,EcoSport,31057
24-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Fiesta,50157
24-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Civic,29454
24-Fev-2020,Campinas,SP,Fabrício da Silva,2250,Gol,35413
2020-03-24,Campinas,SP,Fabrício da Silva,2250,Pálio,57702
2020-03-24,Campinas,SP,Fabrício da Silva,2250,EcoSport,15153
2020-03-24,Campinas,SP,Fabrício da Silva,2250,Cruze,17331
2020-03-17,Campinas,SP,Fabrício da Silva,2250,Gol,38380
2020-03-17,Campinas,SP,Fabrício da Silva,2250,Gol,54369
2020-03-17,Campinas,SP,Fabrício da Silva,2250,Fiesta,10734
2020-03-17,Campinas,SP,Fabrício da Silva,2250,Fiesta,57723
2020-03-17,Campinas,SP,Fabrício da Silva,2250,Logan,19945
2020-03-17,Campinas,SP,Fabrício da Silva,2250,Pálio,57321
2020-03-17,Campinas,SP,Fabrício da Silva,2250,Civic,56805
2020-03-17,Campinas,SP,Fabrício da Silva,2250,Pálio,40520
2020-03-17,Campinas,SP,Fabrício da Silva,2250,Pálio,23915
2020-03-17,Campinas,SP,Fabrício da Silva,2250,Civic,53947
2020-03-12,Campinas,SP,Fabrício da Silva,2250,Uno,25551
2020-03-12,Campinas,SP,Fabrício da Silva,2250,Fiesta,38628
2020-03-03,Campinas,SP,Fabrício da Silva,2250,Logan,26513
2020-03-03,Campinas,SP,Fabrício da Silva,2250,Logan,13876
2020-03-03,Campinas,SP,Fabrício da Silva,2250,Corola,27349
2020-03-03,Campinas,SP,Fabrício da Silva,2250,Cruze,54105
2020-03-03,Campinas,SP,Fabrício da Silva,2250,Pálio,32661
2020-03-03,Campinas,SP,Fabrício da Silva,2250,Logan,39868
2020-03-15,Campinas,SP,Fabrício da Silva,2250,Civic,55493
2020-03-15,Campinas,SP,Fabrício da Silva,2250,EcoSport,19609
2020-03-15,Campinas,SP,Fabrício da Silva,2250,Ka,42854
2020-03-15,Campinas,SP,Fabrício da Silva,2250,Gol,34740
2020-03-15,Campinas,SP,Fabrício da Silva,2250,Uno,42428
2020-03-15,Campinas,SP,Fabrício da Silva,2250,Cruze,57537
2020-03-15,Campinas,SP,Fabrício da Silva,2250,Logan,17413
2020-03-15,Campinas,SP,Fabrício da Silva,2250,Fiesta,14857
2020-03-15,Campinas,SP,Fabrício da Silva,2250,Ka,22753
2020-03-12,Campinas,SP,Fabrício da Silva,2250,Pálio,34993
2020-03-12,Campinas,SP,Fabrício da Silva,2250,Gol,54487
2020-03-12,Campinas,SP,Fabrício da Silva,2250,Uno,38554
2020-03-12,Campinas,SP,Fabrício da Silva,2250,Civic,29023
2020-03-12,Campinas,SP,Fabrício da Silva,2250,Cruze,20403
2020-03-12,Campinas,SP,Fabrício da Silva,2250,Corola,42537
2020-03-12,Campinas,SP,Fabrício da Silva,2250,Uno,14069
2020-03-12,Campinas,SP,Fabrício da Silva,2250,Polo,48587
2020-03-19,Campinas,SP,Fabrício da Silva,2250,Pálio,26752
2020-03-19,Campinas,SP,Fabrício da Silva,2250,Gol,41620
2020-03-19,Campinas,SP,Fabrício da Silva,2250,Gol,12490
2020-03-19,Campinas,SP,Fabrício da Silva,2250,Civic,27693
2020-03-19,Campinas,SP,Fabrício da Silva,2250,Pálio,37882
2020-03-19,Campinas,SP,Fabrício da Silva,2250,Gol,29472
2020-03-19,Campinas,SP,Fabrício da Silva,2250,Civic,54124
2020-03-19,Campinas,SP,Fabrício da Silva,2250,Ka,36946
2020-03-19,Campinas,SP,Fabrício da Silva,2250,Polo,30157
2020-03-19,Campinas,SP,Fabrício da Silva,2250,Polo,53088
2020-03-19,Campinas,SP,Fabrício da Silva,2250,Fiesta,24118
2020-03-08,Campinas,SP,Fabrício da Silva,2250,Ka,37999
2020-03-08,Campinas,SP,Fabrício da Silva,2250,Pálio,26158
2020-03-08,Campinas,SP,Fabrício da Silva,2250,Uno,20287
2020-03-08,Campinas,SP,Fabrício da Silva,2250,Pálio,44981
2020-03-08,Campinas,SP,Fabrício da Silva,2250,Ka,47758
2020-03-08,Campinas,SP,Fabrício da Silva,2250,Uno,49579
2020-03-08,Campinas,SP,Fabrício da Silva,2250,Logan,49352
2020-03-08,Campinas,SP,Fabrício da Silva,2250,Uno,39910
2020-03-08,Campinas,SP,Fabrício da Silva,2250,EcoSport,36658
2020-03-08,Campinas,SP,Fabrício da Silva,2250,Gol,39095
2020-03-08,Campinas,SP,Fabrício da Silva,2250,Polo,50506
2020-03-24,Campinas,SP,Fabrício da Silva,2250,Ka,49897
2020-03-24,Campinas,SP,Fabrício da Silva,2250,EcoSport,23458
2020-03-24,Campinas,SP,Fabrício da Silva,2250,Civic,59996
2020-03-24,Campinas,SP,Fabrício da Silva,2250,EcoSport,26062
2020-03-24,Campinas,SP,Fabrício da Silva,2250,Pálio,31111
2020-03-07,Campinas,SP,Fabrício da Silva,2250,Fiesta,39329
2020-03-07,Campinas,SP,Fabrício da Silva,2250,EcoSport,15881
2020-03-07,Campinas,SP,Fabrício da Silva,2250,Cruze,39071
2020-03-07,Campinas,SP,Fabrício da Silva,2250,Pálio,45666
2020-03-07,Campinas,SP,Fabrício da Silva,2250,Fiesta,41683
2020-03-07,Campinas,SP,Fabrício da Silva,2250,Fiesta,13290
2020-03-07,Campinas,SP,Fabrício da Silva,2250,Pálio,39927
2020-03-07,Campinas,SP,Fabrício da Silva,2250,EcoSport,13831
2020-03-07,Campinas,SP,Fabrício da Silva,2250,Fiesta,16962
2020-03-07,Campinas,SP,Fabrício da Silva,2250,Cruze,39877
2020-03-07,Campinas,SP,Fabrício da Silva,2250,Civic,15467
2020-03-13,Campinas,SP,Fabrício da Silva,2250,EcoSport,56112
2020-03-13,Campinas,SP,Fabrício da Silva,2250,Polo,49014
2020-03-13,Campinas,SP,Fabrício da Silva,2250,EcoSport,16053
2020-03-13,Campinas,SP,Fabrício da Silva,2250,Pálio,36005
2020-03-13,Campinas,SP,Fabrício da Silva,2250,Cruze,26241
2020-03-13,Campinas,SP,Fabrício da Silva,2250,EcoSport,26042
2020-03-13,Campinas,SP,Fabrício da Silva,2250,Corola,37861
2020-03-13,Campinas,SP,Fabrício da Silva,2250,Ka,51276
2020-03-13,Campinas,SP,Fabrício da Silva,2250,Ka,55868
2020-03-13,Campinas,SP,Fabrício da Silva,2250,Fiesta,21796
2020-03-12,Campinas,SP,Fabrício da Silva,2250,Gol,44200
2020-03-12,Campinas,SP,Fabrício da Silva,2250,Logan,18018
2020-03-12,Campinas,SP,Fabrício da Silva,2250,Cruze,56481
2020-03-12,Campinas,SP,Fabrício da Silva,2250,Civic,43786
2020-03-12,Campinas,SP,Fabrício da Silva,2250,Fiesta,53087
2020-03-12,Campinas,SP,Fabrício da Silva,2250,Corola,25060
2020-03-12,Campinas,SP,Fabrício da Silva,2250,Uno,17141
2020-03-12,Campinas,SP,Fabrício da Silva,2250,Pálio,21754
2020-03-22,Campinas,SP,Fabrício da Silva,2250,Corola,43204
2020-03-22,Campinas,SP,Fabrício da Silva,2250,Polo,12596
2020-03-22,Campinas,SP,Fabrício da Silva,2250,Civic,22045
2020-03-22,Campinas,SP,Fabrício da Silva,2250,Polo,45929
2020-03-22,Campinas,SP,Fabrício da Silva,2250,Gol,13119
2020-03-22,Campinas,SP,Fabrício da Silva,2250,Ka,42267
2020-03-22,Campinas,SP,Fabrício da Silva,2250,Corola,40715
2020-03-22,Campinas,SP,Fabrício da Silva,2250,Cruze,20791
2020-03-14,Campinas,SP,Fabrício da Silva,2250,Civic,36089
2020-03-02,Campinas,SP,Fabrício da Silva,2250,Pálio,52559
2020-03-02,Campinas,SP,Fabrício da Silva,2250,Gol,43947
2020-03-02,Campinas,SP,Fabrício da Silva,2250,Uno,52143
2020-03-02,Campinas,SP,Fabrício da Silva,2250,Civic,36830
2020-03-02,Campinas,SP,Fabrício da Silva,2250,Uno,12238
2020-03-02,Campinas,SP,Fabrício da Silva,2250,Pálio,38623
21-Abr-2020,Campinas,SP,Fabrício da Silva,2250,Civic,32414
21-Abr-2020,Campinas,SP,Fabrício da Silva,2250,Uno,35498
21-Abr-2020,Campinas,SP,Fabrício da Silva,2250,EcoSport,31635
21-Abr-2020,Campinas,SP,Fabrício da Silva,2250,Civic,54088
21-Abr-2020,Campinas,SP,Fabrício da Silva,2250,Pálio,27106
22-Abr-2020,Campinas,SP,Fabrício da Silva,2250,Fiesta,45590
22-Abr-2020,Campinas,SP,Fabrício da Silva,2250,EcoSport,56669
22-Abr-2020,Campinas,SP,Fabrício da Silva,2250,Civic,45542
22-Abr-2020,Campinas,SP,Fabrício da Silva,2250,Uno,32991
22-Abr-2020,Campinas,SP,Fabrício da Silva,2250,Ka,31854
22-Abr-2020,Campinas,SP,Fabrício da Silva,2250,EcoSport,42652
22-Abr-2020,Campinas,SP,Fabrício da Silva,2250,Gol,58096
22-Abr-2020,Campinas,SP,Fabrício da Silva,2250,Fiesta,51969
22-Abr-2020,Campinas,SP,Fabrício da Silva,2250,EcoSport,26252
22-Abr-2020,Campinas,SP,Fabrício da Silva,2250,Ka,12603
14-Abr-2020,Campinas,SP,Fabrício da Silva,2250,Corola,22639
14-Abr-2020,Campinas,SP,Fabrício da Silva,2250,Ka,35880
14-Abr-2020,Campinas,SP,Fabrício da Silva,2250,Gol,26123
14-Abr-2020,Campinas,SP,Fabrício da Silva,2250,Pálio,35578
14-Abr-2020,Campinas,SP,Fabrício da Silva,2250,Polo,49657
14-Abr-2020,Campinas,SP,Fabrício da Silva,2250,Polo,27148
27-Abr-2020,Campinas,SP,Fabrício da Silva,2250,Logan,36686
27-Abr-2020,Campinas,SP,Fabrício da Silva,2250,Cruze,52340
27-Abr-2020,Campinas,SP,Fabrício da Silva,2250,Ka,29246
27-Abr-2020,Campinas,SP,Fabrício da Silva,2250,Corola,55216
27-Abr-2020,Campinas,SP,Fabrício da Silva,2250,EcoSport,28186
27-Abr-2020,Campinas,SP,Fabrício da Silva,2250,Civic,14426
27-Abr-2020,Campinas,SP,Fabrício da Silva,2250,Polo,22452
14-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Uno,10070
14-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Corola,48726
14-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Pálio,15481
14-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Pálio,37701
14-Mai-2020,Campinas,SP,Fabrício da Silva,2250,EcoSport,11345
14-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Civic,43185
14-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Civic,31388
14-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Pálio,26537
14-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Civic,13013
14-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Fiesta,50191
26-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Logan,13756
26-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Fiesta,17179
26-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Polo,58077
26-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Corola,12227
26-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Gol,52332
26-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Pálio,55398
26-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Uno,50105
26-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Cruze,19900
13-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Fiesta,59530
13-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Logan,49494
13-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Fiesta,44865
13-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Ka,33239
13-Mai-2020,Campinas,SP,Fabrício da Silva,2250,EcoSport,16811
13-Mai-2020,Campinas,SP,Fabrício da Silva,2250,EcoSport,53774
13-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Ka,46364
13-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Uno,38572
13-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Polo,49267
13-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Logan,20024
16-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Cruze,10150
16-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Logan,49325
16-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Cruze,34783
16-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Logan,31183
16-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Gol,35510
16-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Uno,14518
16-Mai-2020,Campinas,SP,Fabrício da Silva,2250,EcoSport,44288
16-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Logan,52471
16-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Civic,32526
13-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Corola,39751
13-Mai-2020,Campinas,SP,Fabrício da Silva,2250,EcoSport,10967
13-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Uno,55769
13-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Uno,22092
13-Mai-2020,Campinas,SP,Fabrício da Silva,2250,EcoSport,46506
13-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Ka,52654
13-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Logan,26861
13-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Logan,25827
13-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Gol,18962
25-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Fiesta,21704
25-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Cruze,49811
25-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Ka,55645
25-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Fiesta,56106
25-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Polo,21729
25-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Corola,47432
25-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Logan,36573
22-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Pálio,56098
22-Mai-2020,Campinas,SP,Fabrício da Silva,2250,EcoSport,13826
22-Mai-2020,Campinas,SP,Fabrício da Silva,2250,EcoSport,28473
22-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Pálio,29008
22-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Logan,27165
22-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Corola,12328
22-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Gol,44170
22-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Gol,54960
22-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Gol,56510
22-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Corola,26763
22-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Gol,19857
1-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Uno,10752
1-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Civic,45116
1-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Cruze,33979
1-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Pálio,48174
2-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Fiesta,46408
2-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Cruze,58356
2-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Pálio,28883
2-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Fiesta,50798
2-Mai-2020,Campinas,SP,Fabrício da Silva,2250,EcoSport,58880
2-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Pálio,41193
2-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Uno,57052
2-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Ka,51546
2-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Corola,28859
2-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Fiesta,46071
28-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Cruze,39186
28-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Civic,29281
28-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Fiesta,16637
28-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Uno,54144
28-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Pálio,19267
28-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Civic,44692
28-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Ka,16836
28-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Fiesta,14342
28-Mai-2020,Campinas,SP,Fabrício da Silva,2250,Uno,41555
2020-06-10,Campinas,SP,Fabrício da Silva,2250,Fiesta,34390
2020-06-10,Campinas,SP,Fabrício da Silva,2250,Civic,59472
2020-06-10,Campinas,SP,Fabrício da Silva,2250,Ka,31477
2020-06-10,Campinas,SP,Fabrício da Silva,2250,Uno,16361
2020-06-10,Campinas,SP,Fabrício da Silva,2250,Pálio,51112
2020-06-10,Campinas,SP,Fabrício da Silva,2250,EcoSport,53418
2020-06-15,Campinas,SP,Fabrício da Silva,2250,Polo,36044
2020-06-15,Campinas,SP,Fabrício da Silva,2250,Polo,40341
2020-06-15,Campinas,SP,Fabrício da Silva,2250,Polo,55874
2020-06-10,Campinas,SP,Fabrício da Silva,2250,Pálio,25465
2020-06-10,Campinas,SP,Fabrício da Silva,2250,Polo,56470
2020-06-10,Campinas,SP,Fabrício da Silva,2250,Fiesta,13198
2020-06-10,Campinas,SP,Fabrício da Silva,2250,Cruze,49528
2020-06-10,Campinas,SP,Fabrício da Silva,2250,Uno,53383
2020-06-10,Campinas,SP,Fabrício da Silva,2250,Civic,16583
2020-06-10,Campinas,SP,Fabrício da Silva,2250,Ka,13862
2020-06-10,Campinas,SP,Fabrício da Silva,2250,EcoSport,19938
2020-06-10,Campinas,SP,Fabrício da Silva,2250,EcoSport,37251
2020-06-10,Campinas,SP,Fabrício da Silva,2250,Ka,25512
2020-06-11,Campinas,SP,Fabrício da Silva,2250,Pálio,28382
2020-06-11,Campinas,SP,Fabrício da Silva,2250,Polo,20235
2020-06-11,Campinas,SP,Fabrício da Silva,2250,EcoSport,49981
2020-06-11,Campinas,SP,Fabrício da Silva,2250,Pálio,10449
2020-06-11,Campinas,SP,Fabrício da Silva,2250,Logan,52727
2020-06-11,Campinas,SP,Fabrício da Silva,2250,Gol,59085
2020-06-11,Campinas,SP,Fabrício da Silva,2250,Uno,59086
2020-06-14,Campinas,SP,Fabrício da Silva,2250,Polo,25086
2020-06-14,Campinas,SP,Fabrício da Silva,2250,Corola,58811
2020-06-14,Campinas,SP,Fabrício da Silva,2250,Civic,21634
2020-06-14,Campinas,SP,Fabrício da Silva,2250,Polo,42993
2020-06-14,Campinas,SP,Fabrício da Silva,2250,Civic,37104
2020-06-11,Campinas,SP,Fabrício da Silva,2250,Fiesta,24060
2020-06-11,Campinas,SP,Fabrício da Silva,2250,Fiesta,45279
2020-06-08,Campinas,SP,Fabrício da Silva,2250,Logan,51735
2020-06-08,Campinas,SP,Fabrício da Silva,2250,Uno,53480
2020-06-08,Campinas,SP,Fabrício da Silva,2250,Corola,56332
2020-06-15,Campinas,SP,Fabrício da Silva,2250,Fiesta,14481
2020-06-15,Campinas,SP,Fabrício da Silva,2250,EcoSport,44125
2020-06-15,Campinas,SP,Fabrício da Silva,2250,Polo,28643
2020-06-15,Campinas,SP,Fabrício da Silva,2250,Corola,33029
2020-06-15,Campinas,SP,Fabrício da Silva,2250,Gol,23958
2020-06-15,Campinas,SP,Fabrício da Silva,2250,EcoSport,26968
2020-06-15,Campinas,SP,Fabrício da Silva,2250,Corola,11579
2020-06-28,Campinas,SP,Fabrício da Silva,2250,Corola,30912
2020-06-28,Campinas,SP,Fabrício da Silva,2250,Corola,30026
2020-06-28,Campinas,SP,Fabrício da Silva,2250,Pálio,30793
2020-06-28,Campinas,SP,Fabrício da Silva,2250,Fiesta,18091
2020-06-28,Campinas,SP,Fabrício da Silva,2250,Corola,52843
2020-06-28,Campinas,SP,Fabrício da Silva,2250,Fiesta,10860
2020-07-18,Campinas,SP,Fabrício da Silva,2250,Corola,46586
2020-07-18,Campinas,SP,Fabrício da Silva,2250,EcoSport,36279
2020-07-18,Campinas,SP,Fabrício da Silva,2250,Civic,50923
2020-07-18,Campinas,SP,Fabrício da Silva,2250,Pálio,20494
2020-07-18,Campinas,SP,Fabrício da Silva,2250,Corola,14655
2020-07-18,Campinas,SP,Fabrício da Silva,2250,EcoSport,37051
2020-07-18,Campinas,SP,Fabrício da Silva,2250,Fiesta,44017
2020-07-15,Campinas,SP,Fabrício da Silva,2250,Cruze,47259
2020-07-15,Campinas,SP,Fabrício da Silva,2250,Corola,27808
2020-07-15,Campinas,SP,Fabrício da Silva,2250,Corola,10701
2020-07-15,Campinas,SP,Fabrício da Silva,2250,Pálio,52025
2020-07-15,Campinas,SP,Fabrício da Silva,2250,Uno,30157
2020-07-15,Campinas,SP,Fabrício da Silva,2250,Ka,35626
2020-07-15,Campinas,SP,Fabrício da Silva,2250,Logan,44333
2020-07-15,Campinas,SP,Fabrício da Silva,2250,Gol,38201
2020-07-15,Campinas,SP,Fabrício da Silva,2250,Polo,56497
2020-07-15,Campinas,SP,Fabrício da Silva,2250,Pálio,15173
2020-07-18,Campinas,SP,Fabrício da Silva,2250,Corola,47404
2020-07-18,Campinas,SP,Fabrício da Silva,2250,Civic,10102
2020-07-18,Campinas,SP,Fabrício da Silva,2250,Polo,44669
2020-07-18,Campinas,SP,Fabrício da Silva,2250,Fiesta,29428
2020-07-18,Campinas,SP,Fabrício da Silva,2250,Pálio,42959
2020-07-18,Campinas,SP,Fabrício da Silva,2250,Ka,41858
2020-07-18,Campinas,SP,Fabrício da Silva,2250,Pálio,32724
2020-07-18,Campinas,SP,Fabrício da Silva,2250,Civic,48204
